id;valor;data;posto
4912240;0.0;2019-07-10;72
4912239;0.0;2019-07-09;72
4912238;0.0;2019-07-08;72
4912237;0.0;2019-07-07;72
4912236;0.0;2019-07-06;72
4912235;0.0;2019-07-05;72
4907765;0.0;2019-07-04;72
4907764;0.0;2019-07-03;72
4907763;0.0;2019-07-02;72
4907762;0.0;2019-07-01;72
4907761;0.0;2019-06-30;72
4907760;0.0;2019-06-29;72
4907759;0.0;2019-06-28;72
4907758;0.0;2019-06-27;72
4907757;0.0;2019-06-26;72
4907756;0.0;2019-06-25;72
4907755;0.0;2019-06-24;72
4907754;0.0;2019-06-23;72
4907753;0.0;2019-06-22;72
4907752;0.0;2019-06-21;72
4907751;0.0;2019-06-20;72
4907750;0.0;2019-06-19;72
4899341;3.5;2019-06-18;72
4899340;0.0;2019-06-17;72
4899339;0.0;2019-06-16;72
4899338;0.0;2019-06-15;72
4898273;0.0;2019-06-14;72
4896533;0.0;2019-06-13;72
4896532;0.0;2019-06-12;72
4896531;0.0;2019-06-11;72
4896530;0.0;2019-06-10;72
4896529;0.0;2019-06-09;72
4896528;0.0;2019-06-08;72
4896527;0.0;2019-06-07;72
4896526;0.0;2019-06-06;72
4896525;0.0;2019-06-05;72
4896524;0.0;2019-06-04;72
4896523;0.0;2019-06-03;72
4896522;0.0;2019-06-02;72
4896521;0.0;2019-06-01;72
4896520;0.0;2019-05-31;72
4896519;0.0;2019-05-30;72
4896518;0.0;2019-05-29;72
4896517;0.0;2019-05-28;72
4896516;0.0;2019-05-27;72
4896515;0.0;2019-05-26;72
4896514;0.0;2019-05-25;72
4896513;0.0;2019-05-24;72
4896512;0.0;2019-05-23;72
4883219;17.0;2019-05-22;72
4883218;0.0;2019-05-21;72
4883217;0.0;2019-05-20;72
4883216;0.0;2019-05-19;72
4883215;0.0;2019-05-18;72
4883214;0.0;2019-05-17;72
4883213;0.0;2019-05-16;72
4879244;0.0;2019-05-15;72
4879243;0.0;2019-05-14;72
4879242;0.0;2019-05-13;72
4879241;0.0;2019-05-12;72
4879240;0.0;2019-05-11;72
4879239;0.0;2019-05-10;72
4879238;0.0;2019-05-09;72
4879237;0.0;2019-05-08;72
4879236;0.0;2019-05-07;72
4879235;0.0;2019-05-06;72
4879234;0.0;2019-05-05;72
4879233;0.0;2019-05-04;72
4879232;0.0;2019-05-03;72
4872655;11.0;2019-05-02;72
4872654;0.0;2019-05-01;72
4870464;18.0;2019-04-30;72
4870463;0.0;2019-04-29;72
4870462;0.0;2019-04-28;72
4870461;0.0;2019-04-27;72
4869047;3.0;2019-04-26;72
4868460;2.0;2019-04-25;72
4868331;0.0;2019-04-24;72
4868330;0.0;2019-04-23;72
4866717;0.0;2019-04-22;72
4865196;101.0;2019-04-21;72
4864934;6.5;2019-04-20;72
4864933;0.0;2019-04-19;72
4864932;0.0;2019-04-18;72
4864931;0.0;2019-04-17;72
4864930;0.0;2019-04-16;72
4864929;0.0;2019-04-15;72
4864928;0.0;2019-04-14;72
4864927;0.0;2019-04-13;72
4864926;0.0;2019-04-12;72
4860886;0.0;2019-04-11;72
4860238;0.0;2019-04-10;72
4860237;0.0;2019-04-09;72
4860236;0.0;2019-04-08;72
4860235;0.0;2019-04-07;72
4860234;0.0;2019-04-06;72
4857622;28.0;2019-04-05;72
4856679;13.0;2019-04-04;72
4856678;0.0;2019-04-03;72
4855780;3.0;2019-04-02;72
4854334;27.0;2019-04-01;72
4853516;25.0;2019-03-31;72
4853515;0.0;2019-03-30;72
4853038;55.0;2019-03-29;72
4852013;26.0;2019-03-28;72
4852012;0.0;2019-03-27;72
4852011;0.0;2019-03-26;72
4852010;0.0;2019-03-25;72
4852009;0.0;2019-03-24;72
4849232;23.0;2019-03-23;72
4849231;0.0;2019-03-22;72
4848371;4.0;2019-03-21;72
4848370;0.0;2019-03-20;72
4847079;13.0;2019-03-19;72
4847078;0.0;2019-03-18;72
4847077;0.0;2019-03-17;72
4847076;0.0;2019-03-16;72
4845679;0.0;2019-03-15;72
4845678;7.5;2019-03-14;72
4843296;8.5;2019-03-13;72
4843295;0.0;2019-03-12;72
4843294;0.0;2019-03-11;72
4843293;0.0;2019-03-10;72
4843292;0.0;2019-03-09;72
4843291;0.0;2019-03-08;72
4840060;7.5;2019-03-07;72
4839962;6.0;2019-03-06;72
4839961;0.0;2019-03-05;72
4838785;11.5;2019-03-04;72
4838189;23.5;2019-03-03;72
4838188;0.0;2019-03-02;72
4837641;6.5;2019-03-01;72
4837645;0.0;2019-02-28;72
4837644;0.0;2019-02-27;72
4837643;0.0;2019-02-26;72
4837642;0.0;2019-02-25;72
4835506;20.0;2019-02-24;72
4835190;12.5;2019-02-23;72
4835189;0.0;2019-02-22;72
4833756;12.0;2019-02-21;72
4833564;0.0;2019-02-20;72
4832677;4.0;2019-02-19;72
4832147;7.5;2019-02-18;72
4832146;0.0;2019-02-17;72
4830405;11.0;2019-02-16;72
4830404;0.0;2019-02-15;72
4828172;20.0;2019-02-14;72
4828171;0.0;2019-02-13;72
4827697;0.0;2019-02-12;72
4827696;0.0;2019-02-11;72
4827695;0.0;2019-02-10;72
4827694;0.0;2019-02-09;72
4827693;0.0;2019-02-08;72
4827692;0.0;2019-02-07;72
4827691;0.0;2019-02-06;72
4822533;8.0;2019-02-05;72
4821866;1.5;2019-02-04;72
4821865;0.0;2019-02-03;72
4821864;0.0;2019-02-02;72
4821863;0.0;2019-02-01;72
4821869;0.0;2019-01-31;72
4821868;0.0;2019-01-30;72
4821867;0.0;2019-01-29;72
4818568;0.0;2019-01-28;72
4818567;7.5;2019-01-27;72
4818566;0.0;2019-01-26;72
4817416;0.0;2019-01-25;72
4816682;0.0;2019-01-24;72
4816415;0.0;2019-01-23;72
4816414;0.0;2019-01-22;72
4816413;0.0;2019-01-21;72
4816412;0.0;2019-01-20;72
4816411;0.0;2019-01-19;72
4813735;46.0;2019-01-18;72
4813734;0.0;2019-01-17;72
4813733;0.0;2019-01-16;72
4811017;7.5;2019-01-15;72
4811016;0.0;2019-01-14;72
4811015;0.0;2019-01-13;72
4811014;0.0;2019-01-12;72
4811013;0.0;2019-01-11;72
4807595;8.5;2019-01-10;72
4807594;0.0;2019-01-09;72
4807593;0.0;2019-01-08;72
4807592;0.0;2019-01-07;72
4807591;0.0;2019-01-06;72
4807590;0.0;2019-01-05;72
4807589;0.0;2019-01-04;72
4807588;0.0;2019-01-03;72
4807587;0.0;2019-01-02;72
4807586;0.0;2019-01-01;72
4807584;0.0;2018-12-31;72
4807583;0.0;2018-12-30;72
4807582;0.0;2018-12-29;72
4807581;0.0;2018-12-28;72
4807580;0.0;2018-12-27;72
4807579;0.0;2018-12-26;72
4807578;0.0;2018-12-25;72
4797645;22.0;2018-12-24;72
4797644;0.0;2018-12-23;72
4797643;0.0;2018-12-22;72
4797642;0.0;2018-12-21;72
4797641;0.0;2018-12-20;72
4797640;0.0;2018-12-19;72
4797639;0.0;2018-12-18;72
4797638;0.0;2018-12-17;72
4797637;0.0;2018-12-16;72
4797636;0.0;2018-12-15;72
4797635;0.0;2018-12-14;72
4797634;0.0;2018-12-13;72
4797633;0.0;2018-12-12;72
4797632;0.0;2018-12-11;72
4787188;3.0;2018-12-10;72
4787187;0.0;2018-12-09;72
4787186;0.0;2018-12-08;72
4785739;2.0;2018-12-07;72
4784056;35.0;2018-12-06;72
4784055;0.0;2018-12-05;72
4784054;0.0;2018-12-04;72
4784053;0.0;2018-12-03;72
4779979;2.0;2018-12-02;72
4779978;0.0;2018-12-01;72
4779977;0.0;2018-11-30;72
4779976;0.0;2018-11-29;72
4779975;0.0;2018-11-28;72
4779974;0.0;2018-11-27;72
4779973;0.0;2018-11-26;72
4779972;0.0;2018-11-25;72
4779971;0.0;2018-11-24;72
4774642;0.0;2018-11-23;72
4774641;0.0;2018-11-22;72
4774640;0.0;2018-11-21;72
4774639;0.0;2018-11-20;72
4774638;0.0;2018-11-19;72
4774637;0.0;2018-11-18;72
4774636;0.0;2018-11-17;72
4774635;0.0;2018-11-16;72
4774634;0.0;2018-11-15;72
4774633;0.0;2018-11-14;72
4774632;0.0;2018-11-13;72
4774631;0.0;2018-11-12;72
4774630;0.0;2018-11-11;72
4774629;0.0;2018-11-10;72
4774628;0.0;2018-11-09;72
4774627;0.0;2018-11-08;72
4774626;0.0;2018-11-07;72
4774625;0.0;2018-11-06;72
4774624;0.0;2018-11-05;72
4774623;0.0;2018-11-04;72
4774622;0.0;2018-11-03;72
4774621;0.0;2018-11-02;72
4774620;0.0;2018-11-01;72
4774619;0.0;2018-10-31;72
4774618;0.0;2018-10-30;72
4774617;0.0;2018-10-29;72
4774616;0.0;2018-10-28;72
4774615;0.0;2018-10-27;72
4774614;0.0;2018-10-26;72
4774613;0.0;2018-10-25;72
4774612;0.0;2018-10-24;72
4774611;0.0;2018-10-23;72
4774610;0.0;2018-10-22;72
4774609;0.0;2018-10-21;72
4774608;0.0;2018-10-20;72
4774607;0.0;2018-10-19;72
4774606;0.0;2018-10-18;72
4806283;0.0;2018-10-17;72
4774605;0.0;2018-10-16;72
4774604;0.0;2018-10-15;72
4774603;0.0;2018-10-14;72
4774602;0.0;2018-10-12;72
4774601;0.0;2018-10-11;72
4774600;0.0;2018-10-10;72
4774599;0.0;2018-10-09;72
4774598;0.0;2018-10-08;72
4774597;0.0;2018-10-07;72
4774596;0.0;2018-10-06;72
4774595;0.0;2018-10-05;72
4774594;0.0;2018-10-04;72
4774593;0.0;2018-10-03;72
4774592;0.0;2018-10-02;72
4774591;0.0;2018-10-01;72
4774590;0.0;2018-09-30;72
4774589;0.0;2018-09-29;72
4774588;0.0;2018-09-28;72
4774587;0.0;2018-09-27;72
4774586;0.0;2018-09-26;72
4774585;0.0;2018-09-25;72
4774584;0.0;2018-09-24;72
4774583;0.0;2018-09-23;72
4774582;0.0;2018-09-22;72
4774581;0.0;2018-09-21;72
4774580;0.0;2018-09-20;72
4774579;0.0;2018-09-19;72
4737934;0.0;2018-09-18;72
4737933;0.0;2018-09-17;72
4737932;0.0;2018-09-16;72
4737931;0.0;2018-09-15;72
4737237;0.0;2018-09-14;72
4737236;0.0;2018-09-13;72
4735510;0.0;2018-09-12;72
4735509;0.0;2018-09-11;72
4735508;0.0;2018-09-10;72
4735507;0.0;2018-09-09;72
4735506;0.0;2018-09-08;72
4735505;0.0;2018-09-07;72
4735504;0.0;2018-09-06;72
4735503;0.0;2018-09-05;72
4735502;0.0;2018-09-04;72
4735501;0.0;2018-09-03;72
4735500;0.0;2018-09-02;72
4735499;0.0;2018-09-01;72
4735498;0.0;2018-08-31;72
4735497;0.0;2018-08-30;72
4735496;0.0;2018-08-29;72
4735495;0.0;2018-08-28;72
4735494;0.0;2018-08-27;72
4735493;0.0;2018-08-26;72
4735492;0.0;2018-08-25;72
4735491;0.0;2018-08-24;72
4735490;0.0;2018-08-23;72
4735489;0.0;2018-08-22;72
4735488;0.0;2018-08-21;72
4735487;0.0;2018-08-20;72
4735486;0.0;2018-08-19;72
4735485;0.0;2018-08-18;72
4735484;0.0;2018-08-17;72
4735483;0.0;2018-08-16;72
4735482;0.0;2018-08-15;72
4735481;0.0;2018-08-14;72
4735480;0.0;2018-08-13;72
4735479;0.0;2018-08-12;72
4735478;0.0;2018-08-11;72
4735477;0.0;2018-08-10;72
4735476;0.0;2018-08-09;72
4735475;0.0;2018-08-08;72
4735474;0.0;2018-08-07;72
4735473;0.0;2018-08-06;72
4735472;0.0;2018-08-05;72
4735471;0.0;2018-08-04;72
4735470;0.0;2018-08-03;72
4717964;0.0;2018-08-02;72
4717963;0.0;2018-08-01;72
4717962;0.0;2018-07-31;72
4717961;0.0;2018-07-30;72
4717960;0.0;2018-07-29;72
4717959;0.0;2018-07-28;72
4717958;0.0;2018-07-27;72
4717957;0.0;2018-07-26;72
4717956;0.0;2018-07-25;72
4717955;0.0;2018-07-24;72
4717954;0.0;2018-07-23;72
4717953;0.0;2018-07-22;72
4717952;0.0;2018-07-21;72
4717951;0.0;2018-07-20;72
4717950;0.0;2018-07-19;72
4717949;0.0;2018-07-18;72
4717948;0.0;2018-07-17;72
4717947;0.0;2018-07-16;72
4717946;0.0;2018-07-15;72
4717945;0.0;2018-07-14;72
4717944;0.0;2018-07-13;72
4717943;0.0;2018-07-12;72
4717942;0.0;2018-07-11;72
4704591;0.0;2018-07-10;72
4704590;0.0;2018-07-09;72
4704589;0.0;2018-07-08;72
4704588;0.0;2018-07-07;72
4704587;0.0;2018-07-06;72
4704586;0.0;2018-07-05;72
4704585;0.0;2018-07-04;72
4704584;0.0;2018-07-03;72
4704583;0.0;2018-07-02;72
4704582;0.0;2018-07-01;72
4704581;0.0;2018-06-30;72
4704580;0.0;2018-06-29;72
4704579;0.0;2018-06-28;72
4704578;0.0;2018-06-27;72
4704577;0.0;2018-06-26;72
4704576;0.0;2018-06-25;72
4704575;0.0;2018-06-24;72
4704574;0.0;2018-06-23;72
4704573;0.0;2018-06-22;72
4704572;0.0;2018-06-21;72
4704571;0.0;2018-06-20;72
4704570;0.0;2018-06-19;72
4704569;0.0;2018-06-18;72
4704568;0.0;2018-06-17;72
4704567;0.0;2018-06-16;72
4704566;0.0;2018-06-15;72
4704565;0.0;2018-06-14;72
4704564;0.0;2018-06-13;72
4704563;0.0;2018-06-12;72
4704562;0.0;2018-06-11;72
4704561;0.0;2018-06-10;72
4704560;0.0;2018-06-09;72
4704559;0.0;2018-06-08;72
4704558;0.0;2018-06-07;72
4704557;0.0;2018-06-06;72
4704556;0.0;2018-06-05;72
4684768;0.0;2018-06-04;72
4684767;0.0;2018-06-03;72
4684766;0.0;2018-06-02;72
4684765;0.0;2018-06-01;72
4684764;0.0;2018-05-31;72
4682150;0.0;2018-05-30;72
4680741;0.0;2018-05-29;72
4680740;0.0;2018-05-28;72
4680739;0.0;2018-05-27;72
4680738;3.5;2018-05-26;72
4677895;0.0;2018-05-25;72
4677894;0.0;2018-05-24;72
4677059;0.0;2018-05-23;72
4677058;0.0;2018-05-22;72
4676200;0.0;2018-05-21;72
4676199;0.0;2018-05-20;72
4676198;0.0;2018-05-19;72
4675091;48.0;2018-05-18;72
4674466;0.0;2018-05-17;72
4673596;3.0;2018-05-16;72
4673595;0.0;2018-05-15;72
4673594;0.0;2018-05-14;72
4673593;0.0;2018-05-13;72
4673592;0.0;2018-05-12;72
4673591;0.0;2018-05-11;72
4673590;0.0;2018-05-10;72
4673589;0.0;2018-05-09;72
4673588;0.0;2018-05-08;72
4673587;0.0;2018-05-07;72
4673586;0.0;2018-05-06;72
4673585;0.0;2018-05-05;72
4673584;0.0;2018-05-04;72
4673583;0.0;2018-05-03;72
4664339;1.5;2018-05-02;72
4664338;0.0;2018-05-01;72
4662944;14.0;2018-04-30;72
4662686;4.0;2018-04-29;72
4662685;0.0;2018-04-28;72
4661089;3.5;2018-04-27;72
4660268;0.0;2018-04-26;72
4660267;0.0;2018-04-25;72
4660266;0.0;2018-04-24;72
4660265;0.0;2018-04-23;72
4660264;0.0;2018-04-22;72
4660263;0.0;2018-04-21;72
4654738;2.0;2018-04-20;72
4654567;0.0;2018-04-19;72
4653742;0.0;2018-04-18;72
4653741;0.0;2018-04-17;72
4651787;13.0;2018-04-16;72
4651786;0.0;2018-04-15;72
4651272;9.5;2018-04-14;72
4650491;28.0;2018-04-13;72
4649892;60.0;2018-04-12;72
4649891;0.0;2018-04-11;72
4649890;0.0;2018-04-10;72
4649889;0.0;2018-04-09;72
4647229;25.0;2018-04-08;72
4646896;8.0;2018-04-07;72
4646895;3.0;2018-04-06;72
4646894;0.0;2018-04-05;72
4645638;1.0;2018-04-04;72
4644540;18.0;2018-04-03;72
4642973;2.5;2018-04-02;72
4642972;0.0;2018-04-01;72
4642327;6.5;2018-03-31;72
4641692;27.0;2018-03-30;72
4640968;4.0;2018-03-29;72
4640184;6.0;2018-03-28;72
4640183;0.0;2018-03-27;72
4639454;0.0;2018-03-26;72
4638859;3.0;2018-03-25;72
4638858;0.0;2018-03-24;72
4638857;0.0;2018-03-23;72
4638856;0.0;2018-03-22;72
4637004;0.0;2018-03-21;72
4637003;0.0;2018-03-20;72
4637002;0.0;2018-03-19;72
4637001;0.0;2018-03-18;72
4637000;0.0;2018-03-17;72
4636999;0.0;2018-03-16;72
4634176;0.0;2018-03-15;72
4634175;0.0;2018-03-14;72
4634174;0.0;2018-03-13;72
4634173;0.0;2018-03-12;72
4634172;0.0;2018-03-11;72
4634171;0.0;2018-03-10;72
4634170;0.0;2018-03-09;72
4634169;0.0;2018-03-08;72
4629338;0.0;2018-03-07;72
4629071;0.0;2018-03-06;72
4629070;0.0;2018-03-05;72
4629069;0.0;2018-03-04;72
4629068;0.0;2018-03-03;72
4627085;11.0;2018-03-02;72
4627084;0.0;2018-03-01;72
4625199;0.0;2018-02-28;72
4623999;6.0;2018-02-27;72
4623998;0.0;2018-02-26;72
4622538;5.5;2018-02-25;72
4622537;0.0;2018-02-24;72
4622536;0.0;2018-02-23;72
4620071;8.0;2018-02-22;72
4619320;32.5;2018-02-21;72
4618913;0.0;2018-02-20;72
4618912;0.0;2018-02-19;72
4617224;1.5;2018-02-18;72
4617223;3.5;2018-02-17;72
4617222;0.0;2018-02-16;72
4617221;0.0;2018-02-15;72
4617220;0.0;2018-02-14;72
4613662;6.5;2018-02-13;72
4613175;9.0;2018-02-12;72
4612651;13.0;2018-02-11;72
4612650;0.0;2018-02-10;72
4612649;0.0;2018-02-09;72
4609817;1.0;2018-02-08;72
4609816;0.0;2018-02-07;72
4608326;0.0;2018-02-06;72
4608325;0.0;2018-02-05;72
4608324;0.0;2018-02-04;72
4608323;0.0;2018-02-03;72
4608322;0.0;2018-02-02;72
4604200;0.0;2018-02-01;72
4601588;0.0;2018-01-31;72
4601587;0.0;2018-01-30;72
4601586;0.0;2018-01-29;72
4601585;0.0;2018-01-28;72
4601584;0.0;2018-01-27;72
4601583;0.0;2018-01-26;72
4601582;0.0;2018-01-25;72
4584413;8.0;2018-01-24;72
4584412;0.0;2018-01-23;72
4584411;0.0;2018-01-22;72
4578240;7.0;2018-01-21;72
4576457;17.0;2018-01-20;72
4573997;6.5;2018-01-19;72
4573996;0.0;2018-01-18;72
4573995;0.0;2018-01-17;72
4573994;0.0;2018-01-16;72
4573993;0.0;2018-01-15;72
4573992;0.0;2018-01-14;72
4573991;0.0;2018-01-13;72
4573990;0.0;2018-01-12;72
4573989;0.0;2018-01-11;72
4573988;0.0;2018-01-10;72
4560521;9.0;2018-01-09;72
4560520;0.0;2018-01-08;72
4560519;0.0;2018-01-07;72
4560518;0.0;2018-01-06;72
4560517;0.0;2018-01-05;72
4560516;0.0;2018-01-04;72
4560515;0.0;2018-01-03;72
4560514;0.0;2018-01-02;72
4560513;0.0;2018-01-01;72
4560699;0.0;2017-12-31;72
4560698;0.0;2017-12-30;72
4560697;0.0;2017-12-29;72
4560696;0.0;2017-12-28;72
4560695;0.0;2017-12-27;72
4560694;0.0;2017-12-26;72
4560693;0.0;2017-12-25;72
4560692;0.0;2017-12-24;72
4560691;0.0;2017-12-23;72
4560690;0.0;2017-12-22;72
4560689;0.0;2017-12-21;72
4560688;0.0;2017-12-20;72
4560687;0.0;2017-12-19;72
4560686;0.0;2017-12-18;72
4560685;0.0;2017-12-17;72
4560684;0.0;2017-12-16;72
4560683;0.0;2017-12-15;72
4560682;0.0;2017-12-14;72
4560681;0.0;2017-12-13;72
4560680;0.0;2017-12-12;72
4560679;0.0;2017-12-11;72
4560678;0.0;2017-12-10;72
4560677;0.0;2017-12-09;72
4560676;0.0;2017-12-08;72
4560675;0.0;2017-12-07;72
4560674;0.0;2017-12-06;72
4560673;0.0;2017-12-05;72
4560672;0.0;2017-12-04;72
4560671;0.0;2017-12-03;72
4560670;0.0;2017-12-02;72
4560669;0.0;2017-12-01;72
4560668;0.0;2017-11-30;72
4560667;0.0;2017-11-29;72
4560666;0.0;2017-11-28;72
4560665;0.0;2017-11-27;72
4560664;0.0;2017-11-26;72
4560663;0.0;2017-11-25;72
4560662;0.0;2017-11-24;72
4560661;0.0;2017-11-23;72
4560660;0.0;2017-11-22;72
4560659;0.0;2017-11-21;72
4560658;0.0;2017-11-20;72
4560657;0.0;2017-11-19;72
4560656;0.0;2017-11-18;72
4560655;0.0;2017-11-17;72
4560654;0.0;2017-11-16;72
4560653;0.0;2017-11-15;72
4560652;0.0;2017-11-14;72
4560651;0.0;2017-11-13;72
4560650;0.0;2017-11-12;72
4560649;0.0;2017-11-11;72
4560648;0.0;2017-11-10;72
4560647;0.0;2017-11-09;72
4560646;0.0;2017-11-08;72
4560645;0.0;2017-11-07;72
4560644;0.0;2017-11-06;72
4560643;0.0;2017-11-05;72
4560642;0.0;2017-11-04;72
4560641;0.0;2017-11-03;72
4560640;0.0;2017-11-02;72
4560639;0.0;2017-11-01;72
4560636;0.0;2017-10-31;72
4560635;0.0;2017-10-30;72
4560634;0.0;2017-10-29;72
4560633;0.0;2017-10-28;72
4560632;0.0;2017-10-27;72
4560631;0.0;2017-10-26;72
4560630;0.0;2017-10-25;72
4560629;0.0;2017-10-24;72
4560628;0.0;2017-10-23;72
4560627;0.0;2017-10-22;72
4560626;0.0;2017-10-21;72
4560625;0.0;2017-10-20;72
4560624;0.0;2017-10-19;72
4560623;0.0;2017-10-18;72
4560622;0.0;2017-10-17;72
4560621;0.0;2017-10-16;72
4560620;0.0;2017-10-15;72
4560619;0.0;2017-10-14;72
4560618;0.0;2017-10-13;72
4560617;0.0;2017-10-12;72
4560616;0.0;2017-10-11;72
4560615;0.0;2017-10-10;72
4560614;0.0;2017-10-09;72
4560613;0.0;2017-10-08;72
4560612;0.0;2017-10-07;72
4560611;0.0;2017-10-06;72
4560610;0.0;2017-10-05;72
4560609;0.0;2017-10-04;72
4560608;0.0;2017-10-03;72
4560607;0.0;2017-10-02;72
4560606;0.0;2017-10-01;72
4560605;0.0;2017-09-30;72
4560604;0.0;2017-09-29;72
4560603;0.0;2017-09-28;72
4560602;0.0;2017-09-27;72
4560601;0.0;2017-09-26;72
4560600;0.0;2017-09-25;72
4560599;0.0;2017-09-24;72
4560598;0.0;2017-09-23;72
4560597;0.0;2017-09-22;72
4560596;0.0;2017-09-21;72
4560595;0.0;2017-09-20;72
4560594;0.0;2017-09-19;72
4560593;0.0;2017-09-18;72
4560592;0.0;2017-09-17;72
4560591;0.0;2017-09-16;72
4560590;0.0;2017-09-15;72
4560589;0.0;2017-09-14;72
4560588;0.0;2017-09-13;72
4560587;0.0;2017-09-12;72
4560586;0.0;2017-09-11;72
4560585;0.0;2017-09-10;72
4560584;0.0;2017-09-09;72
4560583;0.0;2017-09-08;72
4560582;0.0;2017-09-07;72
4560581;0.0;2017-09-06;72
4560580;0.0;2017-09-05;72
4560579;0.0;2017-09-04;72
4560578;0.0;2017-09-03;72
4560577;0.0;2017-09-02;72
4560576;0.0;2017-09-01;72
4560568;0.0;2017-08-31;72
4560567;0.0;2017-08-30;72
4560566;0.0;2017-08-29;72
4560565;0.0;2017-08-28;72
4560564;0.0;2017-08-27;72
4560563;0.0;2017-08-26;72
4560562;0.0;2017-08-25;72
4560561;0.0;2017-08-24;72
4560560;0.0;2017-08-23;72
4560559;0.0;2017-08-22;72
4560558;0.0;2017-08-21;72
4560557;0.0;2017-08-20;72
4560556;0.0;2017-08-19;72
4560555;0.0;2017-08-18;72
4560554;0.0;2017-08-17;72
4560553;0.0;2017-08-16;72
4560552;0.0;2017-08-15;72
4560551;0.0;2017-08-14;72
4560550;0.0;2017-08-13;72
4560549;0.0;2017-08-12;72
4560548;0.0;2017-08-11;72
4560547;0.0;2017-08-10;72
4560546;0.0;2017-08-09;72
4560545;0.0;2017-08-08;72
4560544;0.0;2017-08-07;72
4560543;0.0;2017-08-06;72
4560542;0.0;2017-08-05;72
4560541;0.0;2017-08-04;72
4560540;0.0;2017-08-03;72
4560539;0.0;2017-08-02;72
4560538;0.0;2017-08-01;72
4560528;0.0;2017-07-31;72
4560527;0.0;2017-07-30;72
4560526;0.0;2017-07-29;72
4560525;0.0;2017-07-28;72
4560524;0.0;2017-07-27;72
4560523;0.0;2017-07-26;72
4560522;0.0;2017-07-25;72
4512457;44.0;2017-07-24;72
4512456;0.0;2017-07-23;72
4512455;0.0;2017-07-22;72
4512454;0.0;2017-07-21;72
4512453;0.0;2017-07-20;72
4512452;0.0;2017-07-19;72
4512451;0.0;2017-07-18;72
4512450;0.0;2017-07-17;72
4512449;0.0;2017-07-16;72
4512448;0.0;2017-07-15;72
4512447;0.0;2017-07-14;72
4512446;0.0;2017-07-13;72
4512445;0.0;2017-07-12;72
4512444;0.0;2017-07-11;72
4512443;0.0;2017-07-10;72
4512442;0.0;2017-07-09;72
4512441;0.0;2017-07-08;72
4512440;0.0;2017-07-07;72
4512439;0.0;2017-07-06;72
4512438;0.0;2017-07-05;72
4512437;0.0;2017-07-04;72
4512436;0.0;2017-07-03;72
4506452;46.0;2017-07-02;72
4505675;63.0;2017-07-01;72
4505704;0.0;2017-06-30;72
4505703;0.0;2017-06-29;72
4505702;0.0;2017-06-28;72
4505701;0.0;2017-06-27;72
4505700;0.0;2017-06-26;72
4505699;0.0;2017-06-25;72
4505698;0.0;2017-06-24;72
4505697;0.0;2017-06-23;72
4505696;0.0;2017-06-22;72
4505695;0.0;2017-06-21;72
4505694;0.0;2017-06-20;72
4505693;0.0;2017-06-19;72
4505692;0.0;2017-06-18;72
4505691;0.0;2017-06-17;72
4505690;0.0;2017-06-16;72
4505689;0.0;2017-06-15;72
4505688;0.0;2017-06-14;72
4505687;0.0;2017-06-13;72
4505686;0.0;2017-06-12;72
4505685;0.0;2017-06-11;72
4505684;0.0;2017-06-10;72
4505683;0.0;2017-06-09;72
4505682;0.0;2017-06-08;72
4505681;0.0;2017-06-07;72
4505680;0.0;2017-06-06;72
4505679;0.0;2017-06-05;72
4505678;0.0;2017-06-04;72
4505677;0.0;2017-06-03;72
4505676;0.0;2017-06-02;72
4497270;8.5;2017-06-01;72
4497272;0.0;2017-05-31;72
4497271;0.0;2017-05-30;72
4494651;15.0;2017-05-29;72
4494650;0.0;2017-05-28;72
4493588;3.0;2017-05-27;72
4493587;0.0;2017-05-26;72
4493586;0.0;2017-05-25;72
4493585;0.0;2017-05-24;72
4493584;0.0;2017-05-23;72
4493583;0.0;2017-05-22;72
4493582;0.0;2017-05-21;72
4493581;0.0;2017-05-20;72
4493580;0.0;2017-05-19;72
4493579;0.0;2017-05-18;72
4493578;0.0;2017-05-17;72
4493577;0.0;2017-05-16;72
4493576;0.0;2017-05-15;72
4493575;0.0;2017-05-14;72
4493574;0.0;2017-05-13;72
4484092;13.0;2017-05-12;72
1014700;4.5;2017-05-11;72
1014699;0.0;2017-05-10;72
1014698;0.0;2017-05-09;72
1014697;0.0;2017-05-08;72
1014696;0.0;2017-05-07;72
1014695;0.0;2017-05-06;72
1014694;0.0;2017-05-05;72
1011889;6.0;2017-05-04;72
1011888;0.0;2017-05-03;72
1011887;0.0;2017-05-02;72
1011886;0.0;2017-05-01;72
1011908;0.0;2017-04-30;72
1009545;11.0;2017-04-29;72
1009544;13.0;2017-04-28;72
1009543;0.0;2017-04-27;72
1009542;0.0;2017-04-26;72
1009541;0.0;2017-04-25;72
1009540;0.0;2017-04-24;72
1009539;0.0;2017-04-23;72
1009538;0.0;2017-04-22;72
1009537;0.0;2017-04-21;72
1009536;0.0;2017-04-20;72
1006978;6.0;2017-04-19;72
1006977;0.0;2017-04-18;72
1006976;0.0;2017-04-17;72
1006975;0.0;2017-04-16;72
1005995;4.0;2017-04-15;72
1005994;0.0;2017-04-14;72
1005393;5.5;2017-04-13;72
1005392;0.0;2017-04-12;72
1005391;0.0;2017-04-11;72
1005390;0.0;2017-04-10;72
1005389;0.0;2017-04-09;72
